"word","count"
"noun_2904",1
"noun_2905",25
"noun_2907",10
"noun_2908",1
"noun_2909",1
"noun_291",1
"noun_2910",2
"noun_2911",1
"noun_2912",2
"noun_2915",2
"noun_2916",1
"noun_2917",76
"noun_292",1
"noun_2921",3
"noun_2922",2
"noun_2924",1
"noun_2926",1
"noun_2927",1
"noun_2928",9
"noun_293",123
"noun_2931",1
"noun_2933",1
"noun_2934",11
"noun_2935",1
"noun_2936",1
"noun_2937",2
"noun_2938",5
"noun_2939",1
"noun_294",2
"noun_2940",58
"noun_2941",531
"noun_2942",4
"noun_2943",1
"noun_2944",7
"noun_2945",1
"noun_2947",2
"noun_2948",7
"noun_2949",39
"noun_295",3
"noun_2951",4
"noun_2952",27
"noun_2953",3
"noun_2954",1
"noun_2955",1
"noun_2956",1
"noun_2957",1
"noun_2958",56
"noun_296",1
"noun_2962",65
"noun_2963",298
"noun_2965",1
"noun_2966",1
"noun_2967",28
"noun_2968",1
"noun_2969",1
"noun_297",17
"noun_2970",1
"noun_2971",4
"noun_2972",1
"noun_2973",1
"noun_2974",1
"noun_2975",7
"noun_2978",20
"noun_2979",44
"noun_2980",2
"noun_2982",1
"noun_2983",1
"noun_2984",1
"noun_2985",2
"noun_2987",1
"noun_2989",2
"noun_299",1
"noun_2990",8
"noun_2991",5
"noun_2992",2
"noun_2993",2
"noun_2994",1
"noun_2995",1
"noun_2996",1
"noun_2997",1
"noun_2998",3
"noun_2999",1
"noun_30",3
"noun_300",2
"noun_3000",2
"noun_3001",3
"noun_3002",31
"noun_3003",1
"noun_3005",4
"noun_3006",6
"noun_3007",4
"noun_3008",1
"noun_3009",1
"noun_301",1
"noun_3014",15
"noun_3015",213
"noun_3017",25
"noun_3018",1
"noun_3019",2
"noun_302",0
"noun_3020",2
"noun_3025",2
"noun_3026",1
"noun_3028",1
"noun_3029",249
"noun_3030",10
"noun_3031",1
"noun_3032",12
"noun_3033",869
"noun_3035",58
"noun_3039",1
"noun_304",1
"noun_3040",1
"noun_3041",2
"noun_3042",1
"noun_3044",1
"noun_3045",1
"noun_3046",1
"noun_3047",1
"noun_3048",2
"noun_3049",1
"noun_3051",8
"noun_3053",1
"noun_3055",2
"noun_3057",1710
"noun_3059",2
"noun_306",1
"noun_3060",7
"noun_3064",1
"noun_3065",63
"noun_3066",26
"noun_3067",110
"noun_3069",2
"noun_307",3
"noun_3070",42
"noun_3071",53
"noun_3072",2
"noun_3073",4
"noun_3076",8
"noun_3077",4
"noun_3078",1
"noun_308",1
"noun_3080",77
"noun_3083",4
"noun_3084",4
"noun_3086",1
"noun_3087",1
"noun_3088",7
"noun_309",19
"noun_3090",2
"noun_3091",2
"noun_3092",1
"noun_3093",1
"noun_3094",5
"noun_3095",2
"noun_3096",1
"noun_3098",2
"noun_3099",3
"noun_310",18
"noun_3100",9
"noun_3101",6
"noun_3102",2
"noun_3109",474
"noun_3110",1
"noun_3111",1
"noun_3112",1
"noun_3115",1
"noun_3116",0
"noun_3117",757
"noun_3118",1
"noun_3119",2
"noun_312",9
"noun_3120",1
"noun_3121",156
"noun_3122",1
"noun_3123",24
"noun_3124",2
"noun_3125",3
"noun_3126",2
"noun_3127",1
"noun_3129",8
"noun_313",1
"noun_3130",103
"noun_3131",1
"noun_3132",2
"noun_3133",6
"noun_3134",1
"noun_3135",3
"noun_3136",1
"noun_3138",9
"noun_3139",57
"noun_314",29
"noun_3140",86
"noun_3141",1
"noun_3143",1
"noun_3145",5
"noun_3146",36
"noun_3148",16
"noun_3150",1
"noun_3151",2
"noun_3153",1
"noun_3156",1
"noun_3157",1
"noun_3158",4
"noun_3159",1
"noun_316",8
"noun_3160",8
"noun_3161",6
"noun_3162",15
"noun_3163",9
"noun_3164",3
"noun_3165",110
"noun_3166",3
"noun_3169",15
"noun_317",6
"noun_3172",3
"noun_3175",16
"noun_3176",2
"noun_3177",1
"noun_3178",2
"noun_318",1
"noun_3180",6
"noun_3181",3
"noun_3182",2
"noun_3183",1
"noun_3184",1
"noun_3187",1
"noun_3189",240
"noun_3190",1
"noun_3191",1
"noun_3192",10
"noun_3194",1
"noun_3195",34
"noun_3196",2
"noun_320",1
"noun_3202",8
"noun_3203",9
"noun_3204",6
"noun_3205",12
"noun_3206",1
"noun_3207",2
"noun_3208",1
"noun_321",1518
"noun_3210",95
"noun_3212",64
"noun_3214",9
"noun_3215",2
"noun_3216",1
"noun_3217",12
"noun_3219",7
"noun_322",4
"noun_3220",8
"noun_3221",4
"noun_3223",1
"noun_3225",2
"noun_3226",1
"noun_3228",10
"noun_3229",1
"noun_323",1
"noun_3231",2
"noun_3232",248
"noun_3233",5
"noun_3234",1
"noun_3235",5
"noun_3236",4
"noun_3238",2
"noun_3239",64
"noun_324",1
"noun_3242",1
"noun_3244",1
"noun_3245",2
"noun_3246",24
"noun_3248",1
"noun_3249",15
"noun_3251",4
"noun_3252",1
"noun_3253",93
"noun_3254",1
"noun_3255",13
"noun_3256",12
"noun_3257",22
"noun_3258",1
"noun_3259",1
"noun_326",1
"noun_3264",1
"noun_3265",1
"noun_3266",250
"noun_3268",18
"noun_327",2
"noun_3270",1
"noun_3272",21
"noun_3273",523
"noun_3274",1
"noun_3275",1
"noun_3276",1
"noun_3277",9
"noun_328",4
"noun_3281",1
"noun_3282",5
"noun_3283",3
"noun_3285",3
"noun_3286",14
"noun_3288",40
"noun_3289",3
"noun_329",3
"noun_3290",8
"noun_3291",11
"noun_3292",1
"noun_3294",3
"noun_3295",1
"noun_3297",5
"noun_3298",12
"noun_330",1
"noun_3301",7
"noun_3302",1
"noun_3303",2
"noun_3305",4
"noun_3306",69
"noun_3307",1
"noun_3308",1
"noun_3309",4
"noun_331",2
"noun_3310",5
"noun_3311",1
"noun_3312",33
"noun_3313",78
"noun_3314",33
"noun_3315",6
"noun_3316",3
"noun_3317",4
"noun_3319",37
"noun_332",21
"noun_3320",12
"noun_3321",1
"noun_3322",8
"noun_3323",1
"noun_3325",1
"noun_3326",4
"noun_3327",10
"noun_3328",17
"noun_3334",2
"noun_3335",1
"noun_3337",58
"noun_3338",2
"noun_3340",2
"noun_3341",1
"noun_3342",135
"noun_3343",20
"noun_3345",1
"noun_3346",2
"noun_3347",3
"noun_3348",27
"noun_3349",1
"noun_3350",10
"noun_3352",270
"noun_3354",1
"noun_3355",28
"noun_3357",1
"noun_3359",10
"noun_336",7
"noun_3360",1
"noun_3361",1
"noun_3362",3
"noun_3364",7
"noun_3365",81
"noun_3367",2
"noun_3368",1
"noun_337",33
"noun_3370",3
"noun_3371",27
"noun_3372",29
"noun_3375",7
"noun_3378",43
"noun_3379",34
"noun_338",1
"noun_3380",3
"noun_3381",3
"noun_3382",2
"noun_3383",2
"noun_3384",2
"noun_3385",1
"noun_3386",8
"noun_3388",2
"noun_339",6
"noun_3390",2
"noun_3391",7
"noun_3392",1
"noun_3393",45
"noun_3395",1
"noun_3396",1
"noun_3397",323
"noun_3398",12
"noun_340",2
"noun_3400",3
"noun_3403",18
"noun_3405",1
"noun_3406",1
"noun_3408",5
"noun_3409",5
"noun_3410",5
"noun_3411",1
"noun_3412",1178
"noun_3413",1
"noun_3415",1
"noun_3416",2
"noun_3418",1
"noun_342",8
"noun_3420",1
"noun_3421",1
"noun_3422",1
"noun_3424",4
"noun_3426",2
"noun_3427",2
"noun_3429",64
"noun_343",2
"noun_3431",1
"noun_3432",1
"noun_3433",2
"noun_3434",2
"noun_3435",1
"noun_3436",1
"noun_3437",7
"noun_3438",2
"noun_3439",3
"noun_344",4
"noun_3442",6
"noun_3443",1
"noun_3444",1
"noun_3445",62
"noun_3448",335
"noun_3449",6
"noun_345",1
"noun_3450",2
"noun_3451",1
"noun_3452",1
"noun_3454",24
"noun_3455",18
"noun_3456",1
"noun_3457",5
"noun_3459",961
"noun_3460",1
"noun_3463",1
"noun_3466",1
"noun_3467",1
"noun_3469",1
"noun_3470",1
"noun_3471",1
"noun_3472",12
"noun_3473",3
"noun_3475",1
"noun_3476",6
"noun_3477",172
"noun_3478",1
"noun_3479",8
"noun_348",1
"noun_3481",3
"noun_3482",1
"noun_3483",2
"noun_3484",1
"noun_3485",4
"noun_3486",8
"noun_3487",2
"noun_3488",1
"noun_3489",1
"noun_349",1
"noun_3490",36
"noun_3492",104
"noun_3493",1
"noun_3494",4
"noun_3495",42
"noun_3496",1
"noun_3497",1
"noun_3498",11
"noun_350",3
"noun_3500",222
"noun_3501",2
"noun_3502",1
"noun_3503",1
"noun_3505",471
"noun_3507",3
"noun_3509",114
"noun_351",1
"noun_3510",123
"noun_3511",14
"noun_3512",1
"noun_3513",10
"noun_3514",1
"noun_3515",114
"noun_3516",41
"noun_3517",1
"noun_3518",3
"noun_3519",35
"noun_352",3
"noun_3520",2
"noun_3521",1
"noun_3522",2
"noun_3523",1
"noun_3525",23
"noun_353",1
"noun_3530",9
"noun_3531",1
"noun_3533",1
"noun_3534",1
"noun_3536",1
"noun_3537",1
"noun_3538",1
"noun_3539",15
"noun_3540",3
"noun_3541",1
"noun_3543",4
"noun_3544",1
"noun_3546",218
"noun_3547",11
"noun_3549",1
"noun_3550",5
"noun_3551",1
"noun_3552",79
"noun_3553",1
"noun_3554",1
"noun_3555",3
"noun_3556",13
"noun_3557",1
"noun_3558",3
"noun_356",1
"noun_3560",1
"noun_3562",2
"noun_3565",6
"noun_3567",38
"noun_3569",1
"noun_357",1
"noun_3570",7
"noun_3571",1
"noun_3573",1
"noun_3574",1
"noun_3575",8
"noun_3576",1
"noun_3577",15
"noun_3578",1
"noun_3579",1
"noun_3581",90
"noun_3582",6
"noun_3583",9
"noun_3584",2
"noun_3585",1
"noun_3586",3
"noun_3587",2
"noun_3588",1
"noun_359",1
"noun_3593",1
"noun_3594",4
"noun_3595",67
"noun_3596",9
"noun_3597",10
"noun_3598",1
"noun_3599",1
"noun_36",7
"noun_360",10
"noun_3600",2
"noun_3601",39
"noun_3602",7
"noun_3603",2
"noun_3604",2
"noun_3606",1
"noun_3607",8
"noun_3608",23
"noun_3610",42
"noun_3614",8
"noun_3615",1
"noun_3617",1
"noun_3618",1
"noun_3619",43
"noun_3620",1
"noun_3621",1
"noun_3622",8
"noun_3623",1
"noun_3625",1
"noun_3626",1
"noun_3627",19
"noun_3629",5
"noun_3630",2
"noun_3631",2
"noun_3632",3
"noun_3633",1
"noun_3634",36
"noun_3635",3
"noun_3636",15
"noun_3638",1
"noun_3639",6
"noun_364",6
"noun_3641",1
"noun_3642",2
"noun_3643",1
"noun_3644",127
"noun_3647",1
"noun_3648",33
"noun_3650",1
"noun_3651",1
"noun_3654",1
"noun_3655",2
"noun_3656",1
"noun_366",39
"noun_3660",26
"noun_3662",1
"noun_3663",1
"noun_3665",1
"noun_3666",16
"noun_3667",1
"noun_3668",1
"noun_367",7
"noun_3670",16
"noun_3672",176
"noun_3673",5
"noun_3674",2
"noun_3675",39
"noun_3676",31
"noun_3677",1
"noun_3678",15
"noun_3679",2
"noun_368",5
"noun_3680",1
"noun_3681",1
"noun_3682",1
"noun_3683",2
"noun_3684",10
"noun_3685",3
"noun_3687",12
"noun_3688",11
"noun_3689",26
"noun_369",4
"noun_3690",3
"noun_3691",5
"noun_3693",33
"noun_3695",39
"noun_3696",1
"noun_3697",4
"noun_3699",1
"noun_37",1
"noun_370",276
"noun_3700",1
"noun_3701",6
"noun_3703",11
"noun_3705",1
"noun_3706",1
"noun_3707",4
"noun_3708",3
"noun_371",283
"noun_3712",3
"noun_3713",1
"noun_3714",1
"noun_3715",2
"noun_3716",1
"noun_3717",3
"noun_3718",7
"noun_3719",35
"noun_372",26
"noun_3720",2
"noun_3721",1
"noun_3722",1
"noun_3723",1
"noun_3725",14
"noun_3726",4
"noun_3727",2
"noun_3728",18
"noun_373",1
"noun_3731",6
"noun_3732",74
"noun_3733",25
"noun_3735",1
"noun_3736",4
"noun_3737",1
"noun_3738",1
"noun_3739",14
"noun_374",12
"noun_3740",129
"noun_3742",7
"noun_3743",5
"noun_3744",3
"noun_3745",30
"noun_3747",3
"noun_3749",4
"noun_375",4
"noun_3751",9
"noun_3752",6
"noun_3754",6
"noun_3755",1
"noun_3756",54
"noun_3757",13
"noun_3758",4
"noun_3759",3
"noun_376",1
"noun_3761",8
"noun_3762",18
"noun_3764",7
"noun_3766",5
"noun_3767",2
"noun_3769",55
"noun_377",804
"noun_3770",4
"noun_3771",83
"noun_3772",6
"noun_3773",5
"noun_3774",7
"noun_3775",1
"noun_3776",13
"noun_3777",2
"noun_3779",1
"noun_3780",1
"noun_3784",1
"noun_3785",3
"noun_3786",1
"noun_3787",1
"noun_3788",2
"noun_379",1
"noun_3791",1
"noun_3793",2
"noun_3794",5
"noun_3795",2
"noun_3796",24
"noun_3798",2
"noun_3799",4
"noun_38",6
"noun_380",1
"noun_3800",9
"noun_3802",8
"noun_3803",6
"noun_3804",1
"noun_3805",274
"noun_3806",5
"noun_3807",54
"noun_3808",11
"noun_3809",4
"noun_381",2
"noun_3810",1
"noun_3811",3
"noun_3812",15
"noun_3813",2
"noun_3814",1
"noun_3815",6
"noun_382",53
"noun_3820",16
"noun_3821",1
"noun_3822",1
"noun_3823",6
"noun_3824",4
"noun_3825",1
"noun_3827",4
"noun_3830",3
"noun_3831",10
"noun_3832",1
"noun_3834",5
"noun_3835",1
"noun_3836",1
"noun_3837",1
"noun_3838",1
"noun_3839",1
"noun_3840",6
"noun_3841",4
"noun_3842",101
"noun_3843",17
"noun_3844",2
"noun_3845",3
"noun_3846",1
"noun_3848",1
"noun_3849",1
"noun_385",1
"noun_3850",1
"noun_3851",1
"noun_3852",5
"noun_3853",8
"noun_3854",8
"noun_3855",1
"noun_3856",22
"noun_3857",2
"noun_3858",5
"noun_3859",1
"noun_386",4
"noun_3861",5
"noun_3862",1
"noun_3863",2
"noun_3864",1
"noun_3865",1
"noun_3867",1
"noun_3868",1
"noun_387",1
"noun_3870",9
"noun_3871",1
"noun_3872",1
"noun_3874",1
"noun_3875",4
"noun_3876",104
"noun_3877",2
"noun_3878",1
"noun_388",7
"noun_3880",1
"noun_3881",2
"noun_3883",1
"noun_3884",1
"noun_3885",1
"noun_3886",3
"noun_3887",1
"noun_3888",32
"noun_3889",5
"noun_3890",91
"noun_3891",36
"noun_3892",1
"noun_3893",1
"noun_3896",19
"noun_3898",1
"noun_39",3
"noun_3900",299
"noun_3901",5
"noun_3902",1
"noun_3903",7
"noun_3905",5
"noun_3906",1
"noun_3907",94
"noun_3908",2
"noun_3909",2
"noun_391",2
"noun_3910",15
"noun_3913",31
"noun_3914",2
"noun_3918",3
"noun_3921",1
"noun_3922",3
"noun_3923",2
"noun_3925",2
"noun_3926",1
"noun_3927",1
"noun_3928",5
"noun_393",1
"noun_3931",1
"noun_3932",1
"noun_3933",3
"noun_3935",27
"noun_3936",6
"noun_3937",21
"noun_3939",1
"noun_394",2051
"noun_3941",3
"noun_3942",1
"noun_3944",1
"noun_3945",1
"noun_3946",914
"noun_3947",9
"noun_3948",2
"noun_3951",3
"noun_3952",3
"noun_3953",1
"noun_3955",1
"noun_3956",1
"noun_3958",5
"noun_396",1
"noun_3960",1
"noun_3961",2
"noun_3962",4
"noun_3963",1
"noun_3965",3
"noun_3968",3
"noun_3969",2
"noun_3970",89
"noun_3971",1
"noun_3972",17
"noun_3973",2
"noun_3974",2
"noun_3975",1
"noun_3977",1
"noun_3978",4
"noun_3979",1
"noun_398",1
"noun_3980",1
"noun_3981",10
"noun_3982",1
"noun_3983",1
"noun_3985",2
"noun_3987",1
"noun_3988",2
"noun_399",3
"noun_3990",1
"noun_3991",4
"noun_3992",7
"noun_3994",7
"noun_3995",2
"noun_3997",1
"noun_3998",2
"noun_4",1
"noun_40",26
"noun_400",72
"noun_4000",2
"noun_4001",1
"noun_4002",50
"noun_4003",16
"noun_4005",1
"noun_4006",11
"noun_4008",1
"noun_4010",5
"noun_4011",7
"noun_4012",1
"noun_4013",2
"noun_4015",2
"noun_4016",1
"noun_4018",2
"noun_402",1
"noun_4020",253
"noun_4021",3
"noun_4022",1
"noun_4023",227
"noun_4024",6
"noun_4025",1
"noun_4026",1
"noun_4027",2
"noun_4028",1
"noun_4029",556
"noun_4030",1
"noun_4032",1
"noun_4033",6
"noun_4034",4
"noun_4035",15
"noun_4040",1
"noun_4041",2
"noun_4043",1
"noun_4045",1
"noun_4046",2
"noun_4048",5
"noun_4052",1
"noun_4053",4
"noun_4054",1
"noun_4056",3
"noun_4058",2
"noun_4060",3
"noun_4061",2
"noun_4062",1
"noun_4063",1
"noun_4065",30
"noun_4066",1
"noun_4067",100
"noun_4068",5
"noun_4069",3
"noun_4070",2
"noun_4072",4
"noun_4073",19
"noun_4074",1
"noun_4076",54
"noun_4077",35
"noun_4078",12
"noun_4079",1
"noun_408",37
"noun_4080",36
"noun_4081",3
"noun_4083",14
"noun_4084",2
"noun_4085",174
"noun_4086",8
"noun_4087",1
"noun_4088",1
"noun_4089",14
"noun_409",1
"noun_4090",5
"noun_4091",2
"noun_4092",1
"noun_4093",14
"noun_4096",6
"noun_4097",1
"noun_41",39
"noun_4100",58
"noun_4101",3
"noun_4102",2
"noun_4103",5
"noun_4104",2
"noun_4106",79
"noun_4107",5
"noun_4108",14
"noun_4109",31
"noun_411",41
"noun_4110",1
"noun_4111",1
"noun_4112",25
"noun_4113",1
"noun_4114",1
"noun_4115",6
"noun_4116",117
"noun_4117",2
"noun_4118",10
"noun_4119",1
"noun_412",1
"noun_4121",1
"noun_4124",4
"noun_4125",1
"noun_4126",4
"noun_4127",107
"noun_4128",1
"noun_4129",1
"noun_413",14
"noun_4130",13
"noun_4131",10
"noun_4134",32
"noun_4135",1
"noun_4136",4
"noun_4137",1
"noun_4138",1
"noun_4139",2
"noun_414",1
"noun_4141",26
"noun_4143",141
"noun_4144",13
"noun_4146",2
"noun_4147",6
"noun_4148",1
"noun_4149",1
"noun_4150",2
"noun_4151",11
"noun_4154",3
"noun_4155",1
"noun_4156",1
"noun_4157",2
"noun_4158",8
"noun_4159",9
"noun_416",18
"noun_4160",7
"noun_4161",2
"noun_4163",4
"noun_4164",1567
"noun_4165",2
"noun_4166",1
"noun_4167",2
"noun_4169",1
"noun_417",1
"noun_4170",2253
"noun_4171",1
"noun_4172",1
"noun_4174",7
"noun_4175",5
"noun_4176",2
"noun_4178",1
"noun_4179",202
"noun_418",6
"noun_4180",1
"noun_4181",14
"noun_4186",1
"noun_4187",4
"noun_4188",55
"noun_419",5
"noun_4190",2
"noun_4191",15
"noun_4192",1
"noun_4193",2
"noun_4194",2
"noun_4195",1
"noun_4196",3
"noun_4197",1
"noun_4198",11
"noun_4199",9
"noun_42",1
"noun_420",2
"noun_4201",3
"noun_4202",4
"noun_4203",1
"noun_4204",1
"noun_4206",5
"noun_421",6
"noun_4210",2
"noun_4211",1
"noun_4212",2
"noun_4213",2
"noun_4214",1
"noun_4215",1
"noun_4217",3
"noun_4219",1
"noun_422",10
"noun_4220",24
"noun_4221",6
"noun_4222",1
"noun_4223",1
"noun_4224",2
"noun_4225",1
"noun_4227",2
"noun_4228",1
"noun_4229",1
"noun_4232",1
"noun_4234",1
"noun_4235",2
"noun_4236",7
"noun_4238",21
"noun_4239",1
"noun_4240",1
"noun_4241",72
"noun_4242",5
"noun_4246",1
"noun_4247",2
"noun_4248",1
"noun_425",1
"noun_4250",3
"noun_4251",1
"noun_4253",1
"noun_4254",1
"noun_4256",29
"noun_4257",6
"noun_426",4
"noun_4260",1
"noun_4261",65
"noun_4262",4
"noun_4263",1
"noun_4264",3
"noun_4266",1
"noun_4270",2
"noun_4271",3
"noun_4272",1
"noun_4273",3
"noun_4275",152
"noun_4277",20
"noun_4278",1
"noun_4281",2
"noun_4282",11
"noun_4283",17
"noun_4284",1
"noun_4285",1
"noun_4286",19
"noun_4288",4
"noun_429",11
"noun_4291",3
"noun_4292",7
"noun_4293",6
"noun_4294",1
"noun_4295",1
"noun_4296",2
"noun_4297",1
"noun_4299",1
"noun_43",2
"noun_4300",37
"noun_4301",4
"noun_4303",102
"noun_4304",16
"noun_4305",3
"noun_4306",1
"noun_4307",122
"noun_4308",1
"noun_4309",1
"noun_431",1
"noun_4311",39
"noun_4312",1
"noun_4313",24
"noun_4314",1
"noun_4315",87
"noun_4316",4
"noun_4317",3
"noun_4318",3
"noun_4319",1
"noun_432",2
"noun_4321",1
"noun_4322",12
"noun_4323",1
"noun_4324",4
"noun_4326",2
"noun_4327",1
"noun_4329",1
"noun_433",1
"noun_4331",1
"noun_4333",1
"noun_4334",2
"noun_4335",1
"noun_4336",6
"noun_4337",68
"noun_4338",2
"noun_434",75
"noun_4340",1
"noun_4341",4
"noun_4342",612
"noun_4345",2
"noun_4346",1
"noun_435",4
"noun_4350",15
"noun_4351",1
"noun_4352",52
"noun_4356",1
"noun_4357",12
"noun_4358",1
"noun_4359",2
"noun_436",1
"noun_4360",426
"noun_4361",264
"noun_4362",7
"noun_4363",11
"noun_4365",8
"noun_4366",6
"noun_4367",1
"noun_4368",1
"noun_4369",1127
"noun_437",1
"noun_4370",1
"noun_4371",10
"noun_4372",17
"noun_4373",1
"noun_4374",2
"noun_4375",1
"noun_4377",1
"noun_4379",1
"noun_4380",17
"noun_4381",1
"noun_4382",10
"noun_4383",1
"noun_4384",18
"noun_4385",1
"noun_4386",6
"noun_439",1
"noun_4390",2
"noun_4391",1
"noun_4392",1
"noun_4393",2
"noun_4394",1
"noun_4396",2
"noun_4397",2
"noun_4398",1
"noun_4399",4
"noun_4401",3
"noun_4402",1
"noun_4403",38
"noun_4404",1
"noun_4405",1
"noun_4406",3
"noun_4407",1
"noun_4408",220
"noun_4409",1
"noun_441",1
"noun_4411",1
"noun_4412",21
"noun_4413",11
"noun_4414",1
"noun_4415",10
"noun_4417",7
"noun_4418",2
"noun_4419",1
"noun_442",2
"noun_4422",10
"noun_4423",1
"noun_4424",1
"noun_4425",4
"noun_4426",1
"noun_4427",182
"noun_4428",1
"noun_4429",1
"noun_4433",2
"noun_4434",1
"noun_4435",8
"noun_4436",1
"noun_4439",1
"noun_444",4
"noun_4440",31
"noun_4442",2
"noun_4443",2
"noun_4444",72
"noun_4445",1
"noun_4446",4
"noun_4447",1
"noun_4448",128
"noun_4449",14
"noun_445",3
"noun_4450",1
"noun_4451",1
"noun_4452",9
"noun_4453",2
"noun_4454",1
"noun_4455",4
"noun_4456",4
"noun_4457",658
"noun_4458",4
"noun_4459",3
"noun_446",2
"noun_4460",3
"noun_4461",6
"noun_4462",1
"noun_4463",2
"noun_4465",1
"noun_4466",1
"noun_4467",136
"noun_4468",41
"noun_4469",38
"noun_447",11
"noun_4470",3
"noun_4472",1
"noun_4474",100
"noun_4475",4
"noun_4476",3
"noun_4477",3
"noun_4478",3
"noun_4480",230
"noun_4481",1
"noun_4482",2
"noun_4483",1
"noun_4486",10
"noun_4487",2
"noun_4488",4
"noun_4489",2
"noun_449",9
"noun_4490",1
"noun_4491",10
"noun_4492",5
"noun_4493",1
"noun_4494",6
"noun_4495",8
"noun_4496",1
"noun_4497",10
"noun_4499",1
"noun_45",7
"noun_450",1
"noun_4500",2
"noun_4501",1
"noun_4502",7
"noun_4503",2
"noun_4504",1
"noun_4505",7
"noun_4506",11
"noun_4508",45
"noun_4509",1
"noun_451",4
"noun_4510",25
"noun_4511",1
"noun_4512",5
"noun_4513",1
"noun_4514",1
"noun_4515",42
"noun_4518",4
"noun_4519",13
"noun_452",2
"noun_4520",4
"noun_4521",12
"noun_4522",1
"noun_4523",73
"noun_4524",23
"noun_4525",13
"noun_4526",3
"noun_4527",1
"noun_4528",6
"noun_4529",2
"noun_4530",3
"noun_4531",3
"noun_4532",1
"noun_4533",2
"noun_4535",2
"noun_4537",14
"noun_4538",2
"noun_4539",1
"noun_454",1
"noun_4540",1
"noun_4544",156
"noun_4545",1
"noun_4547",13
"noun_4548",1
"noun_4549",20
"noun_455",2
"noun_4550",3
"noun_4551",68
"noun_4553",1
"noun_4556",1
"noun_4557",1
"noun_4558",30
"noun_4559",2
"noun_456",4
"noun_4560",51
"noun_4561",1
"noun_4562",6
"noun_4563",63
"noun_4566",3
"noun_4569",1
"noun_4570",92
"noun_4571",4
"noun_4572",1
"noun_4576",1
"noun_4577",1
"noun_4578",1
"noun_458",1
"noun_4580",838
"noun_4581",26
"noun_4582",16
"noun_4584",1
"noun_4585",2
"noun_4586",1
"noun_4587",1
"noun_4588",39
"noun_459",10
"noun_4590",48
"noun_4591",1
"noun_4592",6
"noun_4594",1
"noun_4596",4
"noun_4597",1
"noun_4598",235
"noun_4599",10
"noun_46",1
"noun_460",11
"noun_4600",1
"noun_4601",1
"noun_4602",4
"noun_4604",8
"noun_4607",44
"noun_4608",12
"noun_4609",2
"noun_461",1
"noun_4612",1
"noun_4613",7
"noun_4614",1
"noun_4615",1
"noun_4617",1
"noun_4618",1
"noun_462",1
"noun_4620",2655
"noun_4621",1
"noun_4622",1
"noun_4623",3
"noun_4624",1
"noun_4625",1
"noun_4626",1
"noun_4627",3
"noun_4628",1
"noun_463",9
"noun_4630",1
"noun_4631",3
"noun_4632",1129
"noun_4633",1
"noun_4635",1
"noun_4636",3
"noun_4637",1
"noun_4638",8
"noun_4639",251
"noun_4641",1
"noun_4643",1
"noun_4644",6
"noun_4646",3
"noun_4647",3
"noun_4649",1
"noun_465",1
"noun_4650",1
"noun_4651",12
"noun_4652",2
"noun_4656",114
"noun_4658",40
"noun_4660",2
"noun_4662",16
"noun_4663",4
"noun_4664",1
"noun_4665",22
"noun_4667",1
"noun_4668",9
"noun_4669",7
"noun_467",4
"noun_4670",26
"noun_4672",4
"noun_4674",1
"noun_4675",23
"noun_4676",19
"noun_4678",1
"noun_4679",2
"noun_468",1
"noun_4680",3
"noun_4681",2
"noun_4682",18
"noun_4684",1
"noun_4685",1
"noun_4686",1
"noun_4689",1
"noun_469",1
"noun_4690",1
"noun_4691",2
"noun_4693",443
"noun_4694",1
"noun_4696",1
"noun_4697",19
"noun_4698",133
"noun_4699",1
"noun_4701",1
"noun_4702",65
"noun_4704",1
"noun_4705",1
"noun_4706",1
"noun_4707",1
"noun_4709",127
"noun_471",1
"noun_4712",1550
"noun_4714",1
"noun_4715",2
"noun_4716",2
"noun_4717",1
"noun_4718",2
"noun_4719",7
"noun_4720",1
"noun_4721",9
"noun_4722",4
"noun_4723",1
"noun_4724",1
"noun_4725",1
"noun_4726",5
"noun_4728",2
"noun_473",2
"noun_4730",1
"noun_4731",1
"noun_4732",5
"noun_4733",1
"noun_4734",2
"noun_4737",1
"noun_4738",1
"noun_4739",4
"noun_474",1
"noun_4740",1
"noun_4742",1
"noun_4744",415
"noun_4746",1
"noun_4748",2
"noun_4749",1
"noun_4751",3
"noun_4753",3
"noun_4755",5
"noun_4757",1
"noun_4758",63
"noun_4759",2
"noun_476",2
"noun_4761",1
"noun_4762",1
"noun_4763",4
"noun_4764",3
"noun_4765",1
"noun_4766",147
"noun_4768",7
"noun_4769",29
"noun_477",1
"noun_4771",1
"noun_4773",2
"noun_4774",19
"noun_4775",2
"noun_4776",1
"noun_4777",8
"noun_4778",2
"noun_4779",1
"noun_478",4
"noun_4780",2
"noun_4781",1
"noun_4782",3
"noun_4783",70
"noun_4784",19
"noun_4785",1
"noun_4789",149
"noun_4790",85
"noun_4792",1
"noun_4793",1
"noun_4795",3
"noun_4796",1
"noun_4797",105
"noun_4799",1
"noun_4800",31
"noun_4801",4
"noun_4803",1
"noun_4804",4
"noun_4805",7
"noun_4807",1
"noun_4812",1
"noun_4813",28
"noun_4814",1
"noun_4815",9
"noun_4816",1
"noun_4817",11
"noun_4818",70
"noun_4819",6
"noun_482",2
"noun_4821",9
"noun_4824",3
"noun_4826",14
"noun_4828",1
"noun_4829",7
"noun_4832",78
"noun_4833",1
"noun_4834",6
"noun_4835",9
